timestamp,open,high,low,close,volume
2022-06-20,361.895,363.5751,356.3361,359.084,1428512
2022-06-21,355.7593,356.799,354.9856,355.6838,1603573
2022-06-22,355.0658,355.8006,354.5135,354.6905,1526108
2022-06-23,354.8393,355.5347,350.6592,353.3635,1586295
2022-06-24,356.7299,357.4246,352.9956,354.3379,1555525
2022-06-27,359.6353,360.2532,356.8704,359.1854,1680844
2022-06-28,359.9642,361.0518,357.0049,359.4423,1678531
2022-06-29,363.7234,365.6745,362.5913,363.5913,1498040
2022-06-30,360.1814,362.5558,359.124,361.9267,1616557
2022-07-01,365.1419,366.6564,362.2805,363.5167,1576484
2022-07-04,354.1095,354.6177,352.7599,354.4675,1501404
2022-07-05,346.1141,350.1441,343.725,348.5101,1664073
2022-07-06,351.8101,352.2895,350.4644,352.013,1606101
2022-07-07,347.2706,349.7215,346.4821,349.6863,1658442
2022-07-08,350.871,353.6494,350.8085,352.2867,1826611
2022-07-11,354.7765,355.0362,354.1606,354.7465,1739368
2022-07-12,359.26,360.6453,358.1208,360.5825,1726014
2022-07-13,365.8434,365.9272,360.1939,364.2765,1609165
2022-07-14,366.7547,371.81,365.1013,368.9153,1551195
2022-07-15,368.9839,370.6269,368.326,368.5871,1749910
2022-07-18,366.5013,367.8632,365.6504,365.676,1629096
2022-07-19,364.7717,365.8555,358.4861,362.643,1660268
2022-07-20,362.0294,363.5726,356.6745,360.6877,1629518
2022-07-21,356.3341,357.5418,355.926,355.9906,1670380
2022-07-22,353.9444,355.2528,352.5689,353.8189,1857652
2022-07-25,353.5144,354.5353,350.9731,353.5851,1641546
2022-07-26,356.4425,359.8581,353.8855,354.814,1645913
2022-07-27,352.617,355.2884,352.5378,353.533,1686163
2022-07-28,346.354,348.6588,343.0123,345.621,1693842
2022-07-29,345.3605,347.1935,345.133,345.4768,1575538
2022-08-01,346.9153,348.767,346.4334,346.5682,1529883
2022-08-02,350.9112,351.5464,349.7571,351.2658,1625463
2022-08-03,356.906,359.596,353.5373,353.8693,1654761
2022-08-04,350.3962,353.5191,348.6918,351.305,1608082
2022-08-05,348.7915,350.4921,348.0062,348.4238,1589873
2022-08-08,357.5029,357.6187,355.9708,357.0932,1593432
2022-08-09,361.4054,362.4676,360.3581,360.5124,1635434
2022-08-10,369.37,370.2361,365.2937,368.6891,1655444
2022-08-11,379.0619,379.3712,377.3432,378.4019,1532179
2022-08-12,376.3637,379.7945,374.8098,374.874,1616237
2022-08-15,374.5301,377.6408,373.5209,376.7807,1685790
2022-08-16,379.0614,379.3817,377.567,379.0284,1644284
2022-08-17,379.8885,381.91,378.9159,381.7541,1542044
2022-08-18,384.7937,386.4908,382.4201,384.4176,1618672
2022-08-19,383.719,387.2627,382.4657,385.5242,1641807
2022-08-22,385.0392,387.2511,384.5764,386.5045,1700769
2022-08-23,379.6959,382.6603,377.627,379.7692,1504821
2022-08-24,381.3236,382.3102,377.9022,379.1867,1685127
2022-08-25,376.8565,377.0957,373.6128,375.9692,1588636
2022-08-26,377.1741,378.5109,376.6884,376.708,1636954
2022-08-29,376.8919,380.1271,372.9595,374.769,1670195
2022-08-30,376.3223,377.8657,373.5403,377.7309,1540693
2022-08-31,378.4599,382.7344,378.4446,381.6336,1540403
2022-09-01,382.5928,385.8857,381.2401,383.2223,1590258
2022-09-02,384.4443,386.4814,383.9148,384.8522,1651677
2022-09-05,387.3793,389.7998,382.9783,385.4551,1544414
2022-09-06,386.8645,389.1441,381.0798,383.5619,1469073
2022-09-07,380.9613,384.0422,378.4813,382.9778,1520519
2022-09-08,384.673,386.3128,379.014,380.8781,1600809
2022-09-09,385.2443,387.3269,381.1087,382.8278,1656798
2022-09-12,384.3709,384.9968,381.2404,383.0649,1517615
2022-09-13,386.5094,389.6526,384.8336,385.92,1526160
2022-09-14,383.6952,386.0756,379.2893,379.9867,1531767
2022-09-15,384.3744,385.121,382.738,384.2293,1529368
2022-09-16,380.1995,383.7625,379.1841,380.9001,1458628
2022-09-19,377.9597,379.2629,376.3315,377.7286,1493176
2022-09-20,374.9604,377.3192,374.1432,377.0043,1539861
2022-09-21,375.3609,376.5819,373.6682,374.6326,1525309
2022-09-22,375.9688,378.4025,375.374,376.1129,1513396
2022-09-23,374.2137,374.3985,373.265,373.6986,1426083
2022-09-26,369.6518,371.4311,367.3495,369.0993,1457338
2022-09-27,364.0088,365.9948,361.3175,365.5365,1439304
2022-09-28,373.481,373.9625,370.7901,371.5041,1575145
2022-09-29,370.3803,372.414,370.2764,371.8688,1602640
2022-09-30,368.1843,370.4631,363.829,366.8601,1509683
2022-10-03,364.7437,368.0657,362.7009,367.0621,1605319
2022-10-04,360.9907,361.0898,359.3764,360.4343,1451025
2022-10-05,367.2369,370.0431,364.4897,368.4241,1447740
2022-10-06,361.9912,363.1244,361.1574,361.9083,1364114
2022-10-07,363.2298,365.8243,362.2746,364.1573,1482632
2022-10-10,363.5249,368.1802,363.3823,366.7056,1425270
2022-10-11,358.9563,361.174,355.3585,360.5423,1466307
2022-10-12,362.1279,362.547,361.1545,362.0067,1495472
2022-10-13,367.4664,368.3173,365.3814,366.5294,1435518
2022-10-14,366.613,369.5475,365.7147,368.7576,1363848
2022-10-17,366.9577,375.0388,366.1403,370.081,1448300
2022-10-18,373.2049,375.3084,372.9421,374.4884,1445103
2022-10-19,375.0868,375.3832,374.8837,375.3811,1452431
2022-10-20,376.1374,378.5547,375.7456,377.0693,1503486
2022-10-21,375.4692,376.6972,374.1564,376.6658,1432845
2022-10-24,381.0186,384.0101,378.5851,379.7033,1428981
2022-10-25,377.0814,377.7685,373.3412,375.607,1588489
2022-10-26,380.5124,382.0823,378.0441,379.3634,1537121
2022-10-27,375.8477,377.3103,374.7817,377.2398,1446041
2022-10-28,372.6389,375.9922,371.4019,372.5023,1380787
2022-10-31,374.0401,375.2061,370.8977,374.3069,1421570
2022-11-01,380.0023,383.4015,379.5831,382.1608,1489505
2022-11-02,388.1597,390.0332,385.4933,386.7706,1528765
2022-11-03,384.7167,384.8199,384.0528,384.5577,1655729
2022-11-04,387.2385,389.5867,385.8077,387.9671,1448735
2022-11-07,388.2446,389.1388,384.6456,386.0319,1483915
2022-11-08,386.8333,387.9166,385.4177,385.6314,1447465
2022-11-09,387.5658,388.4544,386.1383,386.2196,1486208
2022-11-10,377.6242,378.3324,375.1,375.7972,1453865
2022-11-11,377.9369,379.5478,375.2005,376.8318,1404139
2022-11-14,370.5102,374.4756,369.5243,372.3721,1574661
2022-11-15,368.8829,369.8797,366.8317,369.435,1508933
2022-11-16,364.5986,365.6515,362.8864,363.1196,1605859
2022-11-17,355.6558,356.7709,352.2194,356.7315,1469735
2022-11-18,352.9484,355.1889,350.0909,352.8752,1536126
2022-11-21,357.1372,358.3383,356.4239,356.5489,1573223
2022-11-22,366.0324,368.7136,363.7135,363.9127,1378609
2022-11-23,365.8784,366.3898,359.6268,363.9664,1428922
2022-11-24,370.2793,370.3579,367.2597,368.9323,1599103
2022-11-25,367.6776,369.4493,366.103,367.9309,1554037
2022-11-28,361.084,361.2174,359.648,359.7472,1407346
2022-11-29,361.339,361.4294,360.0297,360.5572,1500776
2022-11-30,362.439,362.963,360.5382,362.6537,1482687
2022-12-01,362.9357,363.4594,359.3391,360.9556,1534337
2022-12-02,363.1667,363.4533,361.9381,362.4301,1701411
2022-12-05,364.0085,365.2982,361.4547,365.0931,1540612
2022-12-06,363.3426,363.9528,360.3228,361.4926,1752994
2022-12-07,354.9583,356.3771,354.2998,355.3025,1579534
2022-12-08,355.3799,355.7936,352.388,354.5199,1548078
2022-12-09,351.6429,356.8608,351.1923,353.7823,1736560
2022-12-12,352.4368,353.3463,350.6194,352.4468,1694161
2022-12-13,355.4743,357.6547,355.3863,356.8076,1734747
2022-12-14,363.0361,364.7633,361.7817,364.437,1785795
2022-12-15,360.0267,364.8997,358.3812,362.7827,1722461
2022-12-16,369.1568,370.031,364.7217,366.0027,1741135
2022-12-19,370.1193,372.0833,368.5831,370.3253,1514564
2022-12-20,374.0482,374.8625,372.6851,373.6762,1591067
2022-12-21,380.2669,381.8637,375.4489,378.5732,1696809
2022-12-22,376.8105,378.0553,376.1575,376.9787,1683455
2022-12-23,381.3084,383.938,378.6422,380.5114,1729448
2022-12-26,387.9393,390.6797,386.4064,390.0442,1639806
2022-12-27,394.3261,396.0396,391.3121,394.0012,1770108
2022-12-28,390.6245,391.5711,389.7092,391.2573,1846306
2022-12-29,395.1028,398.6,391.0153,394.2983,1737250
2022-12-30,400.8019,401.4926,397.1017,400.4971,1761152
2023-01-02,400.2395,403.8731,399.0957,402.4554,1738766
2023-01-03,396.9756,401.4294,396.4907,399.9236,1775483
2023-01-04,405.9411,410.41,405.8125,407.5813,1722093
2023-01-05,402.8936,405.2223,400.933,401.695,1668027
2023-01-06,405.0123,405.1744,403.2031,404.311,1725901
2023-01-09,405.0802,406.0785,401.1885,404.4144,1720960
2023-01-10,395.6338,400.0444,393.8988,398.8423,1593299
2023-01-11,400.5608,407.4992,400.1769,404.9038,1734018
2023-01-12,405.7779,410.9739,404.9161,406.7807,1718689
2023-01-13,400.7828,401.8201,398.4494,401.3054,1733760
2023-01-16,403.4304,407.1902,403.1904,404.3955,1674314
2023-01-17,403.0688,403.2049,399.8418,402.4876,1755885
2023-01-18,393.3187,395.1803,391.6914,393.5786,1766852
2023-01-19,388.6704,391.3026,388.4011,390.514,1660903
2023-01-20,390.5563,392.4535,387.933,391.9274,1741436
2023-01-23,395.3404,396.6744,393.0371,395.1063,1776331
2023-01-24,396.1929,396.9352,396.0481,396.0703,1771807
2023-01-25,396.3527,398.5494,394.5599,396.4634,1638138
2023-01-26,402.5096,402.7064,398.7959,398.8852,1627699
2023-01-27,397.6436,398.8611,395.8656,398.0557,1707954
2023-01-30,404.0992,404.6566,403.4869,403.8992,1620165
2023-01-31,403.195,404.9562,399.5268,404.8024,1897486
2023-02-01,405.8367,407.3248,404.6057,406.4155,1631955
2023-02-02,410.1083,412.5814,408.1137,409.2457,1629240
2023-02-03,405.1896,410.9167,402.81,404.2687,1739165
2023-02-06,400.7739,402.2397,400.1399,401.0231,1646528
2023-02-07,409.2792,410.4719,408.0234,408.6307,1493625
2023-02-08,410.5558,410.971,410.1806,410.4629,1662657
2023-02-09,406.1794,410.0511,403.1362,409.2574,1591083
2023-02-10,405.738,412.2982,403.6305,411.1228,1622466
2023-02-13,412.7181,413.4614,406.9117,408.9376,1530761
2023-02-14,411.8559,412.4329,410.4143,410.4915,1581330
2023-02-15,407.3154,410.1263,406.7102,407.4079,1634064
2023-02-16,406.1005,411.5485,404.4833,408.9435,1635028
2023-02-17,399.4065,402.5403,399.2487,401.4547,1547086
2023-02-20,410.3148,411.7512,406.0051,408.1014,1572402
2023-02-21,401.2541,406.6381,400.3038,405.7796,1555568
2023-02-22,397.815,399.8491,397.7693,398.3318,1627829
2023-02-23,398.8229,400.0672,394.2035,397.4421,1598794
2023-02-24,396.0815,396.2074,395.1681,395.8547,1505698
2023-02-27,397.9557,400.567,396.5333,396.7578,1649022
2023-02-28,391.3131,392.895,388.7328,391.5186,1536971
2023-03-01,397.3354,399.0385,391.5923,393.5675,1616780
2023-03-02,409.5524,411.564,407.8321,411.2435,1507652
2023-03-03,402.9561,406.1815,401.9416,405.1638,1597552
2023-03-06,407.4391,407.848,406.5033,406.9922,1558747
2023-03-07,407.9797,408.1088,405.3432,405.66,1566789
2023-03-08,406.6908,408.8111,405.6749,406.7817,1596584
2023-03-09,399.8831,401.5895,397.2524,398.2122,1585986
2023-03-10,392.0923,393.2939,390.8373,392.9266,1559087
2023-03-13,393.4037,395.321,392.295,395.2778,1553781
2023-03-14,397.4868,400.6685,392.2575,395.2734,1435540
2023-03-15,405.8184,406.9385,399.7417,403.2879,1525623
2023-03-16,402.5248,404.9183,398.1364,400.0714,1353591
2023-03-17,400.3874,403.2226,398.3735,401.0905,1345257
2023-03-20,413.6263,416.8277,413.4339,415.5465,1493470
2023-03-21,410.005,412.4097,408.9988,411.9318,1496611
2023-03-22,407.3052,408.9812,405.528,407.6715,1628627
2023-03-23,408.6329,409.0878,406.8172,407.6831,1559812
2023-03-24,408.4788,410.9739,405.4319,407.6486,1591751
2023-03-27,409.6206,413.8337,407.4187,411.9844,1477081
2023-03-28,413.1335,415.9996,407.5364,412.8112,1534060
2023-03-29,409.2926,410.3309,407.9776,409.2636,1588873
2023-03-30,410.6359,411.3654,409.6157,410.4879,1536926
2023-03-31,423.8438,426.1204,421.3096,423.8839,1521713
2023-04-03,430.2485,431.159,428.7025,430.5963,1500823
2023-04-04,417.6339,418.1706,416.543,416.6452,1419216
2023-04-05,416.3341,417.6598,413.5611,416.1229,1420782
2023-04-06,412.3328,414.9612,410.4042,411.9614,1378086
2023-04-07,414.0886,419.1855,411.6767,415.2359,1523529
2023-04-10,415.2163,416.1285,413.5624,414.56,1470370
2023-04-11,424.2722,425.6719,422.9261,424.4779,1439260
2023-04-12,425.8078,431.8303,425.5058,429.4412,1521741
2023-04-13,435.0897,439.489,431.1745,434.2497,1449789
2023-04-14,434.9586,438.8784,431.6587,435.4189,1579364
2023-04-17,437.0175,437.9824,434.5498,435.4043,1649665
2023-04-18,437.0985,439.2286,436.617,437.3821,1536983
2023-04-19,444.2633,446.3361,443.8695,444.4335,1449509
2023-04-20,447.8729,449.336,447.4193,447.494,1388837
2023-04-21,445.7918,446.8927,442.5563,445.813,1669202
2023-04-24,452.0809,454.9394,450.7464,452.8906,1549432
2023-04-25,450.8827,454.4588,450.5864,454.1402,1424750
2023-04-26,457.2673,458.7752,453.4316,453.9216,1606550
2023-04-27,446.9929,450.1917,445.1173,449.8337,1394309
2023-04-28,446.3793,448.7992,446.2047,446.9899,1495784
2023-05-01,444.9503,445.954,442.3422,443.7909,1516639
2023-05-02,430.0124,430.0616,428.5639,429.3598,1512014
2023-05-03,435.8133,437.5746,431.5833,434.8266,1455651
2023-05-04,439.3372,442.9449,435.0673,437.9896,1740612
2023-05-05,439.2702,441.9301,435.4408,437.0615,1525390
2023-05-08,443.3077,445.5856,442.1809,442.7812,1593020
2023-05-09,450.4923,450.9604,443.1464,445.3148,1571450
2023-05-10,445.6921,447.6033,445.6056,447.5062,1448201
2023-05-11,435.0027,438.6129,432.3174,434.6074,1537596
2023-05-12,432.9631,435.582,431.5098,433.589,1603966
2023-05-15,435.6113,437.3435,433.6972,436.5632,1667587
2023-05-16,445.79,446.5953,444.4978,445.2783,1573049
2023-05-17,458.0824,459.0848,453.9539,455.4259,1636026
2023-05-18,462.1771,463.8762,460.2743,463.4938,1586801
2023-05-19,455.9832,458.2661,454.1977,457.2836,1666884
2023-05-22,446.8735,449.844,444.8331,445.5822,1430891
2023-05-23,449.8216,451.6154,447.9057,448.8449,1681211
2023-05-24,452.7134,453.0957,445.249,449.1957,1590957
2023-05-25,456.488,458.6136,453.1511,454.6189,1600895
2023-05-26,454.554,454.8701,452.5428,454.1369,1427887
2023-05-29,454.9409,456.281,453.7087,455.541,1575488
2023-05-30,448.0015,450.2941,447.582,447.6161,1714839
2023-05-31,449.916,450.3082,449.4711,450.2316,1855809
2023-06-01,445.5894,450.7628,443.1701,448.0359,1622780
2023-06-02,450.1388,451.1371,449.8948,450.124,1632156
2023-06-05,452.4989,453.4129,448.7102,452.8161,1729370
2023-06-06,451.9623,456.6842,450.6955,452.3831,1718865
2023-06-07,453.5304,455.6877,452.4488,454.3105,1654895
2023-06-08,457.5129,459.4771,453.9254,454.4408,1693468
2023-06-09,460.0841,460.5748,458.0174,458.8063,1681445
2023-06-12,463.5153,464.9089,460.7894,461.7848,1765872
2023-06-13,457.8533,462.2919,454.1253,458.9689,1784352
2023-06-14,454.0824,456.6919,448.8988,455.9474,1865439
2023-06-15,465.2711,467.1709,464.0516,465.7982,1802653
2023-06-16,465.8944,471.0655,464.021,465.44,1786585
2023-06-19,470.5737,472.6091,468.2815,471.2247,1749571
2023-06-20,473.3109,473.971,472.5497,473.6675,1814824
2023-06-21,472.4938,472.7998,470.4383,470.6837,1665022
2023-06-22,467.2408,468.9735,466.5954,466.6822,1917380
2023-06-23,465.7254,469.5511,462.1625,467.5658,1770631
2023-06-26,468.4158,470.7207,466.2417,469.2191,1862564
2023-06-27,471.6601,476.717,470.7915,472.9039,1688653
2023-06-28,466.3156,469.1694,465.2072,465.9783,1835277
2023-06-29,460.7119,465.2748,459.625,462.8731,1786203
2023-06-30,462.2238,465.6776,460.8221,462.5545,1740215
2023-07-03,473.0449,473.3215,466.3934,471.7379,1702193
2023-07-04,458.8238,458.8465,457.5044,458.7711,1685357
2023-07-05,459.7158,462.1085,457.2399,461.4025,1898228
2023-07-06,457.4975,460.1196,457.473,458.6283,1851604
2023-07-07,461.4455,461.9826,459.6235,461.2161,1762690
2023-07-10,459.5939,459.788,458.3521,458.7076,1767798
2023-07-11,462.4693,464.5134,460.2629,460.926,1692799
2023-07-12,469.6004,470.6674,468.8546,469.8733,1602525
2023-07-13,469.5997,474.8637,469.0188,472.0871,1603875
2023-07-14,477.4685,478.3651,472.9235,474.7623,1695557
2023-07-17,477.6745,481.2209,474.7021,477.106,1728864
2023-07-18,473.8107,476.4538,471.2001,473.0423,1644728
2023-07-19,476.9313,477.5373,476.0396,476.3491,1798246
2023-07-20,473.4008,476.2473,471.8302,475.3736,1772221
2023-07-21,470.376,472.6409,466.552,470.9775,1740048
2023-07-24,471.4562,471.6545,468.2225,470.9716,1582856
2023-07-25,471.8411,472.7867,469.0074,469.9002,1701618
2023-07-26,474.4958,476.1538,472.8908,474.3816,1711801
2023-07-27,468.4314,475.7571,465.2779,474.3512,1608841
2023-07-28,471.104,473.1756,470.931,471.5592,1530151
2023-07-31,480.7637,482.3402,477.2484,480.0865,1852247
2023-08-01,488.5487,489.4797,485.8868,486.0332,1743658
2023-08-02,495.1224,498.1529,491.6176,493.7176,1657997
2023-08-03,502.5109,503.0646,497.3373,497.5548,1810704
2023-08-04,499.9562,501.7319,495.4865,497.1239,1766242
2023-08-07,497.5203,499.7021,490.9433,494.8528,1707564
2023-08-08,495.2795,495.7136,493.1561,493.4187,1684015
2023-08-09,496.5258,502.1577,496.3427,499.2867,1722364
2023-08-10,501.8774,503.5651,499.7964,500.1826,1771055
2023-08-11,492.761,493.8143,489.9625,491.5822,1653845
2023-08-14,490.5386,493.4999,484.1015,491.5729,1623893
2023-08-15,484.6422,487.2082,483.3978,483.5076,1682904
2023-08-16,485.4995,487.9555,481.7354,484.6889,1405295
2023-08-17,477.0635,478.3026,476.8138,477.9526,1631643
2023-08-18,470.7375,472.7062,468.7365,470.9699,1586278
2023-08-21,471.3559,475.3175,471.29,471.8529,1611703
2023-08-22,472.0572,473.3693,470.5959,471.6224,1592736
2023-08-23,461.7334,465.5711,460.9314,462.5189,1628919
2023-08-24,467.9182,471.2255,466.6102,466.9005,1604930
2023-08-25,475.7171,480.2207,473.1565,479.3943,1596727
2023-08-28,470.6282,473.2873,469.2915,471.1596,1575647
2023-08-29,478.5322,482.1234,478.1078,481.7788,1617678
2023-08-30,477.1105,480.9754,474.0213,478.0339,1536016
2023-08-31,476.4049,477.1295,472.4099,475.4218,1650673
2023-09-01,474.6569,474.8053,473.9682,474.6159,1433180
2023-09-04,466.4589,467.4994,466.1605,466.6654,1579998
2023-09-05,474.3413,475.1012,473.0995,474.2108,1596039
2023-09-06,480.2336,481.8776,474.7707,477.2375,1454630
2023-09-07,471.0725,474.9447,468.9164,473.1663,1518576
2023-09-08,473.4833,474.7899,470.937,471.8079,1655839
2023-09-11,460.7045,463.8352,456.2773,463.5089,1536637
2023-09-12,460.923,463.3308,460.1013,461.7865,1474116
2023-09-13,467.5196,469.3112,465.7978,467.2139,1304060
2023-09-14,456.3414,458.9336,455.3604,457.9013,1567883
2023-09-15,456.0895,461.7681,454.5155,455.7155,1547259
2023-09-18,458.0557,460.986,454.0013,456.7245,1586659
2023-09-19,460.5046,463.4648,459.0165,462.714,1700882
2023-09-20,470.3333,472.7594,469.0109,470.4789,1536027
2023-09-21,467.4099,471.5281,465.0388,468.115,1546771
2023-09-22,460.5809,465.765,458.1316,464.1837,1481231
2023-09-25,466.56,469.2588,464.0237,466.9094,1531594
2023-09-26,463.6036,466.1786,461.7036,465.0878,1534925
2023-09-27,466.0523,467.0614,463.49,463.5693,1598696
2023-09-28,468.1832,474.7614,466.8673,469.8287,1583979
2023-09-29,482.9291,485.526,479.3368,479.6684,1480250
2023-10-02,480.3905,485.3483,479.7669,481.4177,1505347
